;documents;0;1;2;3;4;5;6;7
2467;? Seul regret : dommage qu’il faille utiliser un tube en entier, on aurait aimé pouvoir le faire durer plus longtemps car pour repigmenter principalement des tempes grises. Mais une fois ouvert le tube ne se garde pas.;0.0;0.0005670359029805645;0.00011216985224922119;0.02844430254623344;0.0006142416298923165;0.0;0.0008241770788787839;0.0
2468;? Le prix à 25 € ce jour n’est pas donné, mais permet de faire 4 applications, soit un coût de 6,25 € l’application, ce qui, vu sous cet angle, est plus raisonnable.;0.0;0.04680120458794605;0.0017852574067109778;0.02706877501758729;0.00014257530531729815;0.0;0.0;0.0
2469;? A savoir : attention à nettoyer tout de suite la baignoire ou la douche, car cela tache.;4.80752525847521e-05;0.0;0.0006681149519630618;0.011151386583235506;0.0001359145197110343;0.0;0.0;0.0
2470;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2471;Voilà, c’est quand même magique de pouvoir retrouver peu à peu sa vraie couleur, sans avoir à faire de teinture…;0.00023567838302257382;0.0004457159222648537;0.0;0.01953115288429603;0.0011224388772464642;0.0019912356422905416;0.002730992318999894;0.0
2472;Petite réclamation lors de la livraison : en effet j'ai reçu ce produit dans un petit carton et le bouchon était ouvert donc un peu de shampooing était renversé..;0.0010741542453823092;0.011331244811565291;0.000559747752126629;0.012657872822936369;0.011271714959213412;0.0022670855474427286;0.0;0.0
2473;C'est un bon mascara qui tient la route, mais je m'attendais tout de même à un résultat plus spectaculaire. Les cils ne sont pas vraiment recourbés ou alors c'est très, très léger et si on insiste en voulant en mettre plusieurs couches, l'effet paquet n'est pas beau du tout. En revanche, si vous voulez juste colorer légèrement vos cils et que vous souhaitez un maquillage discret, celui-ci devrait vous faire. Lorsque l'on ne met qu'une couche, il s'applique très facilement sans faire de paquet et de traces sur les paupières même à la fin de la journée. Il se retire facilement avec du démaquillant.;0.0017971799784836646;0.0013431363962871454;0.0010907705993931291;0.033381019677819194;0.0008003934920969159;0.0017853744185452704;0.0001958252326208452;0.0
2474;Produit très efficace pour corriger les couleurs trop jaunes. Je l’ai même utilisé une fois juste après une coloration que je venais de faire et qui était trop jaune à mon goût, et cela a très bien fonctionné.  Depuis j’ai trouvé une couleur qui me convient et dont le rendu est blond clair cendré, mais j’utilise quand même le L’Oréal de temps en temps, pour corriger l’apparition de nuances jaunes et c’est très efficace. Je recommande vivement.;0.030510115941355078;0.0006052257356112645;0.000682990681562856;0.06649061495798148;0.0015012369661773573;0.0034072611857707993;0.0058056841540868225;0.0
2475;Comme dab;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.271561087267105e-163
2476;Produit d excellente qualité;0.0;0.0;0.0;0.0;0.0;0.0;0.3711599144865679;0.0
2477;À prix très compétitif;0.0;0.09479316150002752;0.0;0.0;0.0;0.0;0.0;0.0
2478;Je vous recommande ce shampoing, il est à utiliser pour les cheveux cassants, abîmés par les balayages ou mèches, rend la couleur des mèches plus belles . Je vous le conseille vivement;0.05641110849002635;0.0008201848458088875;0.0;0.039328332139144905;0.00039384992458423165;0.0020300549672327855;0.001177270277761097;0.0
2479;Argile pour coiffage régulier. Odeur agréable et manipulation aisée. Fixation pas trop forte. Juste ce qu'il faut pour ses cheveux d'une longueur classique.;0.0;0.000835751777705866;0.06538514862044015;0.006215861935062695;0.0;0.0;0.00022294425505007065;0.0004806665156621001
2480;Autant prendre un bon shampoing dans un hypermarché car je n'ai pas vu de résultat concernant l'amélioration de la qualité du cheveux.;0.00030343922096072435;0.0020334594043924055;0.0001897958401462481;0.018152024301395536;0.0017057595540725607;0.0021698592376710522;0.0914874735854509;0.0
2481;Les cheveux ne sont pas plus forts, plus doux, plus brillants qu'un bon shampoing à un prix bien moins onéreux.;0.0;0.06639792770399228;0.0028520754205074474;0.0;0.0;0.0;0.0;0.11442553388594481
2482;J'ai même prie le masque avec et aucun résultat. Je dirais même que mes cheveux sont plus secs qu'avant.;0.0005157974593463309;0.0009990719068788576;0.0;0.039717451617544204;0.0015028540978269725;0.0011866044049148735;0.002064970667529762;0.0019156182221155382
2483;Ne le recommande pas.;0.2907399504984044;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2484;Super shampoing. Extra les cheveux sont beaux et brillants ??. Ils sont très doux et soigne en même temps. Je le recommande;0.0723796832178741;0.0006200503996843043;0.0;0.0013084906091852633;0.0005759546901536757;0.00024515046238048993;0.0;0.10118751712272576
2485;Je suis très satisfaite du résultat au bout d'un mois mes cheveux sont plus épaisseur et repoussent. Pour ma part c'est beaucoup plus efficace que les cachets vendus en pharmacie.;8.817709836932093e-05;0.0;0.0005518779713890068;0.023960260631190174;0.0003961631391122227;0.06836034741498917;0.0033611127343731962;0.0
2486;Rapide puisque livrée en un jour ouvré et super économique à tous points de vue. Produit par ailleurs efficace ce qui ne gâche rien;0.002121405510045304;0.0018857066614377603;0.0016407088923442396;0.01873607585052093;0.0049121136473854;0.0024209105260126138;0.004476236412403439;0.0
2487;Achat effectué pour ma femme. Ces cheveux qui avaient tendance à jaunir ont retrouvé une jolie couleur blond/blanc et sont beaucoup plus soyeux.;0.0020897462254079275;0.001410664127759555;0.000775078374405103;0.024817955219119392;0.0036446752868363654;0.009048038161627695;0.004946325491282095;0.006886272893057472
2488;Cette huile est géniale ! Découverte en salon et achetée sur amazon, elle tient bien ses promesses. Elle n'alourdit pas les cheveux, ils sont nourris, sentent bon et brillent. Démêlage facile et toucher soyeux. Mérite bien son prix !;0.0018107020787943903;0.03212334487519794;0.0022598226473758525;0.02254796857890503;0.0013833958278547398;0.004169817595174673;0.0009192908995321838;0.011439481691184224
2489;Non gras,  et ne laisse pas de résidu dans les cheveux. Il est ici moins cher que chez mon coiffeur, et pour des résultats supérieures à ce qui se fait dans les grandes surfaces;0.0005418162461969415;0.004537372724422668;0.0016140384172409466;0.03413136159016639;0.0026720556752410523;0.002340557186363122;0.0010366419571928367;0.0
2490;Parfait. Produit idéal pour tous types de cheveux. Non gras, non collant, invisible. Odeur très agreable. Une petite quantité suffit.;0.000656036936707448;0.00740429330454102;0.0886768344623613;0.026597061009678822;0.0;0.0007685321094833291;0.0;0.0
2491;Je l'utilise pour accentuer et fixer mes boucles, ça marche très bien et ce produit sent très bon ! Je recommande;0.0;0.0001763508032982915;0.0;0.030255644812122076;0.0;0.0005333517876889954;0.0;0.0
2492;parfait;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2493;Bon produit. Résultat naturel, pour un brun, en tout cas. Prix élevé malgré tout.;0.0;0.06345749569207723;0.0;0.01098510015840523;0.001553549968498241;0.0022378090672292685;0.0;0.0
2494;Livraison conforme à mes attentes;0.0020853693605141404;0.0032022639719378517;0.0;0.0;0.28612109734910285;0.002356841111565973;0.0;0.0009123108430265288
2495;Très bon produit que je connais déjà, mais ce nouveau système avec la bille, cela ne va pas du tout, car le produit coule très vite, TROP VITE. L'ancien système est beaucoup mieux, on peut mieux répartir sur le cuir chevelu.;0.0009880663433078363;0.0011914733619501272;0.0;0.016885179093164008;0.0019901002680541915;0.0013886182086633892;8.324781894776722e-05;0.0
2496;Il est super. Je fait 2 shampoing à chaque fois j'adore sont odeur est en plus pas besoin dans mètre beaucoup il mouse tout seul au 2izme shampoing;0.0002509676116628257;0.0;0.09790544245984568;0.0;0.0;0.0006684932850150586;9.26121800089605e-05;0.00032175141823522364
2497;Ca colle un peu mais le résultat est parfait !  La coupe tient tout une journée sans bouger .;0.0009086568219316409;0.0013245083144684273;0.002079787063650908;0.019985028812294404;0.0019253456588103983;0.0012668922473289853;0.0;0.0
2498;A la hauteur de mes attentes, l'argile coiffe tres bien les cheveux et est flexible suivant le type de coupe !;0.00015073632912148275;0.0;0.00016605005951080633;0.004451640667155832;0.05267645716713818;0.0;0.00010514952475268453;0.0021967814235549178
2499;Je recommande !!;0.2907399504984044;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2500;Produit texture fondante et très pratique pour les cheveux;0.0;0.0;0.022278554714953415;0.031429602996701084;0.0;0.0;0.001764002720949592;0.0
2501;bon produit la texture est agréable une belle couleur .;0.0;0.0;0.0;0.027013592328864102;0.00126912470383477;0.0024984408689682548;0.0010872640384836552;0.0
2502;Conforme à mes attentes;0.0;0.0;0.0;0.0;0.34055360744220026;0.0;0.0;0.0
2503;Fonctionne très bien sur cheveux décoloré ou très clair si vous voulez des cheveux gris. Reçu rapidement pas déçu d'avoir commandé ce produit;0.0007833561321090699;0.00098037868961331;0.0;0.02179492599585068;0.010020359798291275;0.0016789442230256135;0.0018759474286468671;0.0
2504;Qui tient ses promesses , non grasse , elle a un parfum qui dure très longtemps ( comme un parfum pour cheveux ) , les cheveux brillent et ont un rendu incomparable , je suis très très satisfaite , d'autant que j'ai commandé l'article le jeudi soir et qu'il est arrivé le samedi matin. 20/20;0.00099709203526274;0.0005356975985588772;0.0020891896484853674;0.020585877080965265;0.0002171280131601765;0.06644774297002995;0.0;0.0
2505;Je ne suis pas lié à la marque :-) mais je dois bien constater que ce produit est efficace pour diminuer la perte de cheveux et densifier ceux-ci. A la différence des produits à base de minoxydil, il ne déssèche pas le cuir chevelu qui provoquent de vilaines péllicules. Je recommande un usage modéré (pour moi 1/3 de dosette par jour).;0.030694412053424144;0.0;0.0007735098364896381;0.015323905195447482;0.0;0.0;0.00217791568576633;1.4628617286518524e-05
2506;Je me désolais de voir tomber mes cheveux en abondance partout dans la maison et après les shampooings (j'ai les cheveux très longs). J'ai essayé d'autres traitements qui ne m'ont pas donné entière satisfaction.;0.000185044313376502;0.0018154722437341818;0.001650521103154607;0.018638896881117722;0.0010620746358838311;0.0013264245068530848;0.0005047169387279983;0.0
2507;J'ai acheté ce produit au vu des commentaires des autres clients car je n'avais plus beaucoup d'espoir. J'ai donc appliqué ce produit en traitement intensif, soit une ampoule tous les jours pendant 6 semaines, et le résultat est vraiment flagrant. Net recul de la chute à partir du 2ème coffret - constat visible après le shampooing.;0.0005244624862946231;0.002071834376693147;0.0;0.02733723276332674;0.001906386105907844;0.0020501075424227497;0.0;0.0
2508;Je vais maintenant continuer ce traitement à raison de 3 ampoules par semaine pendant 8 semaines.;0.0003074838634971559;0.0003745017941935121;0.0;0.015017980349176022;0.0;3.1599549464450176e-05;0.0003527503047664135;0.0
2509;Je recommande vivement ce produit.;0.164473584031558;6.437536975846109e-05;0.0;0.00018025300392573822;0.0;0.0;0.0;0.0006174427807518977
2510;Couvrance naturelle pas d'effet masque...cependant l'odeur n'est pas très agréable c'est bizarre...j'ai utilisé beaucoup de poudre de marque différente et au pire ça sentait rien mais là c'est vraiment pas top l' odeur... Une fois appliqué l'odeur disparaît. Le pinceau est utile pour des retouches a l'extérieur... A voir en utilisation quotidienne mais je préfère d'autres marques utilisées précédemment que celle ci...;0.00030094358267580867;0.0032189733451749186;0.13184084874078714;0.05337061217674219;0.0;0.0005502714951749872;0.001293314001766684;0.0005814520755117338
2511;Je ne suis pas du tte déçu par la qualité de cette poudre j'ai fait plus tête avec ce produit et pas du tte déçu je recommande. ...;0.04183882607311856;3.328525084684417e-05;0.0005740236775944221;0.0016602462354513322;0.0;0.0003863827799322383;0.06739460632281288;0.0003276397390048129
2512;Cheveux légers, moins cassant!;0.0;0.0;0.005806374217764556;0.010929370495042246;3.8441735694865854e-05;0.002062378722502815;0.00047960985683782864;0.0011009431899180497
2513;Un produit que je connais deja que j’acheTe d’habitude dans un magasin spécialisé bleu libellule .;0.0002839481461553387;0.002237027427602146;0.0;0.0055338482284492535;0.0;0.000632145778084091;0.0;0.0
2514;Je suis fidèle à ce masque ainsi que le shampoing de la meme game depuis maintenant 4 ans . Il y a eu un avant et un après. Mes cheveux fin, cassant, colorés et indisciplinés sont maintenant beaux, brillants et poussent bien. Vraiment un très bon produit que je recommande;0.04984760505537822;0.0019386467985678681;0.0003208134510539913;0.014629996192045306;6.189780787774047e-05;0.0008917357329490763;0.0017370941895456088;0.0064302441541850735
2515;C'est un bon produit, il tient assez bien sur la paupière, peut se laisser concurrencer par sa tenue, à voir;8.670659920972893e-05;0.002390209095980022;0.0017120937880460263;0.010365305990366872;0.00029531456696186436;0.0;0.0001438511381805994;0.0
2516;Produit parfait. Beaucoup moins cher que chez le coiffeur;0.0007303297046090713;0.007979431281231728;0.00024025884920730897;0.011253006075416077;0.003932377444700377;0.0017850413410410014;0.003380939590226048;0.0
2517;Il ne faut pas mettre beaucoup de produit. Rend les cheveux doux et brillants sans les graisser;0.0010512528097335963;0.000698591020256355;0.0;0.01691794513773366;0.0;0.0;0.0;0.12850428955894996
2518;Bonjour,;0.000818570592687549;0.0;0.0;0.002801900246005399;0.0;2.8779532794328445e-05;0.0;0.0
2519;J’utilise les shampoings l’oréal depuis longtemps. Celui ci va bien sur mes cheveux colorés. Le conditionement me convient car j’ai une pompe et cela permet d’éviter le gaspillage.;0.0002750646592098418;0.0015782036893239228;0.0007693697888004398;0.03338274978885408;0.0;0.001174928617497134;0.0008580268556222468;0.0
2520;Dany;0.0008599416579128528;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2521;Bon produit qui ne graisse pas les cheveux mais ne tient pas toute une journée (une étoile de moins a cause de cela);0.0008326927963166776;0.0025875331867988155;0.0016086570543271527;0.01176069619560929;0.0;0.0;0.0005641089452337073;0.004127222619358126
2522;Il rend les cheveux très doux et aide bien à contrer le jaunissement des cheveux. Il va devenir mon après shampoing usuel.;5.215133942826514e-05;0.00029691511839701065;0.0;0.0005291469242982748;0.0;0.0;5.2257739569289305e-05;0.0722402540923547
